"Species_name","Order","Suborder","Parvorder","Family","Diel_Pattern","max_crep","max_dinoc","Confidence","tips"
"Saimiri oerstedii","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_oerstedii"
"Saimiri sciureus","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_sciureus"
"Saimiri sciureus","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_sciureus"
"Saimiri ustus","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_ustus"
"Saimiri ustus","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_ustus"
"Saimiri vanzolinii","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_vanzolinii"
"Saimiri vanzolinii","Primates","idk","non-cetacean","Cebidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Saimiri_vanzolinii"
"Salanoia concolor","Carnivora","idk","non-cetacean","Eupleridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Salanoia_concolor"
"Salpingotulus michaelis","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Salpingotulus_michaelis"
"Salpingotulus michaelis","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Salpingotulus_michaelis"
"Sarcophilus harrisii","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sarcophilus_harrisii"
"Sarcophilus harrisii","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sarcophilus_harrisii"
"Scalopus aquaticus","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scalopus_aquaticus"
"Scalopus aquaticus","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scalopus_aquaticus"
"Scapanus latimanus","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scapanus_latimanus"
"Scapanus orarius","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scapanus_orarius"
"Scapanus orarius","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scapanus_orarius"
"Scapanus townsendii","Soricomorpha","idk","non-cetacean","Talpidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scapanus_townsendii"
"Scapteromys tumidus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scapteromys_tumidus"
"Scapteromys tumidus","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scapteromys_tumidus"
"Sciurillus pusillus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurillus_pusillus"
"Sciurillus pusillus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurillus_pusillus"
"Sciurus aberti","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aberti"
"Sciurus aberti","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aberti"
"Sciurus aestuans","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aestuans"
"Sciurus aestuans","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aestuans"
"Sciurus alleni","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_alleni"
"Sciurus alleni","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_alleni"
"Sciurus anomalus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_anomalus"
"Sciurus anomalus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_anomalus"
"Sciurus arizonensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_arizonensis"
"Sciurus arizonensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_arizonensis"
"Sciurus aureogaster","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aureogaster"
"Sciurus aureogaster","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_aureogaster"
"Sciurus carolinensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_carolinensis"
"Sciurus carolinensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_carolinensis"
"Sciurus colliaei","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_colliaei"
"Sciurus colliaei","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_colliaei"
"Sciurus deppei","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_deppei"
"Sciurus deppei","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_deppei"
"Sciurus flammifer","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_flammifer"
"Sciurus flammifer","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_flammifer"
"Sciurus gilvigularis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_gilvigularis"
"Sciurus gilvigularis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_gilvigularis"
"Sciurus granatensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_granatensis"
"Sciurus granatensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_granatensis"
"Sciurus griseus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_griseus"
"Sciurus griseus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_griseus"
"Sciurus ignitus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_ignitus"
"Sciurus ignitus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_ignitus"
"Sciurus igniventris","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_igniventris"
"Sciurus igniventris","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_igniventris"
"Sciurus lis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_lis"
"Sciurus nayaritensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_nayaritensis"
"Sciurus nayaritensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_nayaritensis"
"Sciurus niger","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_niger"
"Sciurus oculatus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_oculatus"
"Sciurus pucheranii","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_pucheranii"
"Sciurus pucheranii","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_pucheranii"
"Sciurus pyrrhinus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_pyrrhinus"
"Sciurus richmondi","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_richmondi"
"Sciurus richmondi","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_richmondi"
"Sciurus sanborni","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_sanborni"
"Sciurus spadiceus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_spadiceus"
"Sciurus spadiceus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_spadiceus"
"Sciurus stramineus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_stramineus"
"Sciurus stramineus","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_stramineus"
"Sciurus variegatoides","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_variegatoides"
"Sciurus variegatoides","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_variegatoides"
"Sciurus vulgaris","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_vulgaris"
"Sciurus vulgaris","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_vulgaris"
"Sciurus yucatanensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_yucatanensis"
"Sciurus yucatanensis","Rodentia","idk","non-cetacean","Sciuridae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Sciurus_yucatanensis"
"Scolomys melanops","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scolomys_melanops"
"Scolomys ucayalensis","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scolomys_ucayalensis"
"Scoteanax rueppellii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scoteanax_rueppellii"
"Scoteanax rueppellii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scoteanax_rueppellii"
"Scotinomys teguina","Rodentia","idk","non-cetacean","Cricetidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Scotinomys_teguina"
"Scotonycteris zenkeri","Chiroptera","idk","non-cetacean","Pteropodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotonycteris_zenkeri"
"Scotophilus borbonicus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotophilus_borbonicus"
"Scotophilus robustus","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotophilus_robustus"
"Scotophilus viridis","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotophilus_viridis"
"Scotorepens greyii","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotorepens_greyii"
"Scotorepens sanborni","Chiroptera","idk","non-cetacean","Vespertilionidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Scotorepens_sanborni"
"Scutisorex somereni","Soricomorpha","idk","non-cetacean","Soricidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Scutisorex_somereni"
"Sekeetamys calurus","Rodentia","idk","non-cetacean","Muridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sekeetamys_calurus"
"Selevinia betpakdalaensis","Rodentia","idk","non-cetacean","Gliridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Selevinia_betpakdalaensis"
"Semnopithecus entellus","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Semnopithecus_entellus"
"Semnopithecus entellus","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Semnopithecus_entellus"
"Setifer setosus","Afrosoricida","idk","non-cetacean","Tenrecidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Setifer_setosus"
"Setonix brachyurus","Diprotodontia","idk","non-cetacean","Macropodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Setonix_brachyurus"
"Setonix brachyurus","Diprotodontia","idk","non-cetacean","Macropodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Setonix_brachyurus"
"Sicista betulina","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sicista_betulina"
"Sicista subtilis","Rodentia","idk","non-cetacean","Dipodidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sicista_subtilis"
"Sigmodon alstoni","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_alstoni"
"Sigmodon arizonae","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_arizonae"
"Sigmodon hispidus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_hispidus"
"Sigmodon hispidus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_hispidus"
"Sigmodon ochrognathus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_ochrognathus"
"Sigmodon toltecus","Rodentia","idk","non-cetacean","Cricetidae","cathemeral","cathemeral","cathemeral","Bennie_2014_dataset","Sigmodon_toltecus"
"Sigmodontomys alfari","Rodentia","idk","non-cetacean","Cricetidae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sigmodontomys_alfari"
"Simias concolor","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Simias_concolor"
"Simias concolor","Primates","idk","non-cetacean","Cercopithecidae","diurnal","diurnal","diurnal","Bennie_2014_dataset","Simias_concolor"
"Sminthopsis aitkeni","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_aitkeni"
"Sminthopsis archeri","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_archeri"
"Sminthopsis butleri","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_butleri"
"Sminthopsis crassicaudata","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_crassicaudata"
"Sminthopsis crassicaudata","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_crassicaudata"
"Sminthopsis dolichura","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_dolichura"
"Sminthopsis dolichura","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_dolichura"
"Sminthopsis douglasi","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_douglasi"
"Sminthopsis douglasi","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_douglasi"
"Sminthopsis fuliginosus","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_fuliginosus"
"Sminthopsis gilberti","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_gilberti"
"Sminthopsis granulipes","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_granulipes"
"Sminthopsis griseoventer","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_griseoventer"
"Sminthopsis hirtipes","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_hirtipes"
"Sminthopsis leucopus","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_leucopus"
"Sminthopsis leucopus","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_leucopus"
"Sminthopsis longicaudata","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_longicaudata"
"Sminthopsis macroura","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_macroura"
"Sminthopsis macroura","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_macroura"
"Sminthopsis murina","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_murina"
"Sminthopsis murina","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_murina"
"Sminthopsis ooldea","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_ooldea"
"Sminthopsis ooldea","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_ooldea"
"Sminthopsis psammophila","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_psammophila"
"Sminthopsis psammophila","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_psammophila"
"Sminthopsis virginiae","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_virginiae"
"Sminthopsis virginiae","Dasyuromorphia","idk","non-cetacean","Dasyuridae","nocturnal","nocturnal","nocturnal","Bennie_2014_dataset","Sminthopsis_virginiae"
