"","search_string","unique_name","approximate_match","ott_id","is_synonym","flags","number_matches","tips","genus","family","order","diel","diel2","diel_confidence","genome","NEW"
"2147","hapalogenys dampieriensis","Hapalogenys dampieriensis",FALSE,3633337,FALSE,"",1,"Hapalogenys_dampieriensis","Hapalogenys","Lobotidae","Acanthuriformes","nocturnal","nocturnal",4,"","NEW_SPECIES"
"2148","haploblepharus edwardsii","Haploblepharus edwardsii",FALSE,201988,FALSE,"",1,"Haploblepharus_edwardsii","Haploblepharus","Scyliorhinidae","Carcharhiniformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"2149","haploblepharus fuscus","Haploblepharus fuscus",FALSE,3594941,FALSE,"",1,"Haploblepharus_fuscus","Haploblepharus","Scyliorhinidae","Carcharhiniformes","nocturnal","nocturnal",2,"","NEW_SPECIES"
"2150","haplochilus chaperi","Epiplatys chaperi",FALSE,444589,TRUE,"",1,"Epiplatys_chaperi","Epiplatys","Nothobranchiidae","Cyprinodontiformes","diurnal","diurnal",1,"",""
"2152","haplochilus panchax","Aplocheilus panchax",FALSE,890287,TRUE,"",1,"Aplocheilus_panchax","Aplocheilus","Aplocheilidae","Cyprinodontiformes","diurnal","diurnal",1,"",""
"2153","haplochilus sexfasciatus","Epiplatys sexfasciatus",FALSE,60739,TRUE,"",1,"Epiplatys_sexfasciatus","Epiplatys","Nothobranchiidae","Cyprinodontiformes","diurnal","diurnal",1,"",""
"2155","haplochromis strigigena","Astatotilapia bloyeti",FALSE,377670,TRUE,"",1,"Astatotilapia_bloyeti","Astatotilapia","Cichlidae","Cichliformes","diurnal","diurnal",1,"",""
"2156","haplotaxodon microlepis","Haplotaxodon microlepis",FALSE,200909,FALSE,"",1,"Haplotaxodon_microlepis","Haplotaxodon","Cichlidae","Cichliformes","diurnal","diurnal",4,"","NEW_SPECIES"
"2157","harengula clupeola","Harengula clupeola",FALSE,763969,FALSE,"extinct",1,"Harengula_clupeola","Harengula","Clupeidae","Clupeiformes","nocturnal","nocturnal",2,"",""
"2158","harengula humeralis","Harengula humeralis",FALSE,763963,FALSE,"",2,"Harengula_humeralis","Harengula","Clupeidae","Clupeiformes","diurnal","diurnal",1,"",""
"2159","harengula jaguana","Harengula jaguana",FALSE,107257,FALSE,"",1,"Harengula_jaguana","Harengula","Clupeidae","Clupeiformes","crepuscular/nocturnal","crepuscular",3,"",""
"2160","harpadon nehereus","Harpadon nehereus",FALSE,674973,FALSE,"",1,"Harpadon_nehereus","Harpadon","Synodontidae","Aulopiformes","crepuscular/diurnal","crepuscular",2,"",""
"2161","harpagifer bispinis","Harpagifer bispinis",FALSE,874771,FALSE,"",1,"Harpagifer_bispinis","Harpagifer","Harpagiferidae","Perciformes/Notothenioidei","nocturnal","nocturnal",2,"",""
"2162","harttia kronei","Harttia kronei",FALSE,440097,FALSE,"",1,"Harttia_kronei","Harttia","Loricariidae","Siluriformes","nocturnal","nocturnal",4,"","NEW_SPECIES"
"2163","hatcheria macraei","Hatcheria macraei",FALSE,315253,FALSE,"",1,"Hatcheria_macraei","Hatcheria","Trichomycteridae","Siluriformes","nocturnal","nocturnal",5,"","NEW_SPECIES"
"2164","helcogramma ascensionis","Helcogramma ascensionis",FALSE,6140835,FALSE,"",1,"Helcogramma_ascensionis","Helcogramma","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"2165","helcogramma obtusirostris","Helcogramma obtusirostris",FALSE,3639020,FALSE,"",1,"Helcogramma_obtusirostris","Helcogramma","Tripterygiidae","Blenniiformes","diurnal","diurnal",1,"",""
"2166","helcogramma striata","Helcogramma striata",FALSE,3639014,FALSE,"",1,"Helcogramma_striata","Helcogramma","Tripterygiidae","Blenniiformes","diurnal","diurnal",2,"",""
"2167","helicolenus dactylopterus","Helicolenus dactylopterus",FALSE,757351,FALSE,"",1,"Helicolenus_dactylopterus","Helicolenus","Sebastidae","Perciformes/Scorpaenoidei","diurnal","diurnal",3,"",""
"2168","helicolenus hilgendorfii","Helicolenus hilgendorfi",FALSE,191031,TRUE,"",1,"Helicolenus_hilgendorfi",NA,NA,NA,"crepuscular/diurnal","crepuscular",2,"PRJEB42261",""
"2169","helicolenus percoides","Helicolenus percoides",FALSE,1089248,FALSE,"",1,"Helicolenus_percoides","Helicolenus","Sebastidae","Perciformes/Scorpaenoidei","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2170","helogenes marmoratus","Helogenes marmoratus",FALSE,1020746,FALSE,"",1,"Helogenes_marmoratus","Helogenes","Cetopsidae","Siluriformes","crepuscular/nocturnal","crepuscular",4,"","HIGHER_CONF"
"2171","helostoma temminckii","Helostoma temminkii",FALSE,754856,TRUE,"",1,"Helostoma_temminkii",NA,NA,NA,"diurnal","diurnal",1,"PRJNA597275",""
"2172","hemanthias peruanus","Hemanthias peruanus",FALSE,385097,FALSE,"",1,"Hemanthias_peruanus","Hemanthias","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"2173","hemanthias signifer","Hemanthias signifer",FALSE,568245,FALSE,"",1,"Hemanthias_signifer","Hemanthias","Serranidae","Perciformes/Serranoidei","diurnal","diurnal",1,"",""
"2174","hemibagrus filamentus","Hemibagrus filamentus",FALSE,109116,FALSE,"",1,"Hemibagrus_filamentus","Hemibagrus","Bagridae","Siluriformes","diurnal","diurnal",2,"",""
"2175","hemibagrus wyckioides","Hemibagrus wyckioides",FALSE,45425,FALSE,"",1,"Hemibagrus_wyckioides","Hemibagrus","Bagridae","Siluriformes","nocturnal","nocturnal",4,"Zuzanna",""
"2176","hemibarbus labeo","Hemibarbus labeo",FALSE,950303,FALSE,"",1,"Hemibarbus_labeo","Hemibarbus","Gobionidae","Cypriniformes","crepuscular/nocturnal","crepuscular",4,"",""
"2177","hemicetopsis macilentus","Denticetopsis macilenta",FALSE,3624254,TRUE,"",1,"Denticetopsis_macilenta","Denticetopsis","Cetopsidae","Siluriformes","nocturnal","nocturnal",3,"",""
"2178","hemichromis bimaculatus","Hemichromis bimaculatus",FALSE,312269,FALSE,"",1,"Hemichromis_bimaculatus","Hemichromis","Cichlidae","Cichliformes","diurnal","diurnal",1,"",""
"2179","hemichromis fasciatus","Hemichromis fasciatus",FALSE,336606,FALSE,"",1,"Hemichromis_fasciatus","Hemichromis","Cichlidae","Cichliformes","crepuscular/diurnal","crepuscular",3,"",""
"2180","hemiculter leucisculus","Hemiculter leucisculus",FALSE,837005,FALSE,"",1,"Hemiculter_leucisculus","Hemiculter","Xenocyprididae","Cypriniformes","diurnal","diurnal",2,"","NEW_SPECIES"
"2181","hemiemblemaria simulus","Hemiemblemaria simulus",FALSE,734264,FALSE,"",1,"Hemiemblemaria_simulus",NA,NA,NA,"diurnal","diurnal",1,"",""
"2182","hemigrammus analis","Hemigrammus analis",FALSE,3625394,FALSE,"",1,"Hemigrammus_analis","Hemigrammus","Characidae","Characiformes","nocturnal","nocturnal",2,"",""
"2183","hemigrammus bellottii","Hemigrammus bellottii",FALSE,3625367,FALSE,"",1,"Hemigrammus_bellottii","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",1,"",""
"2184","hemigrammus elegans","Hemigrammus elegans",FALSE,3625417,FALSE,"",1,"Hemigrammus_elegans","Hemigrammus","Characidae","Characiformes","nocturnal","nocturnal",2,"",""
"2185","hemigrammus levis","Hemigrammus levis",FALSE,3625404,FALSE,"",1,"Hemigrammus_levis","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",1,"",""
"2186","hemigrammus lunatus","Hemigrammus lunatus",FALSE,3625369,FALSE,"",1,"Hemigrammus_lunatus","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",4,"","NEW_SPECIES"
"2187","hemigrammus marginatus","Hemigrammus marginatus",FALSE,568940,FALSE,"",1,"Hemigrammus_marginatus","Hemigrammus","Characidae","Characiformes","unclear","unknown",3,"",""
"2188","hemigrammus micropterus","Hemigrammus micropterus",FALSE,3625408,FALSE,"",1,"Hemigrammus_micropterus","Hemigrammus","Characidae","Characiformes","nocturnal","nocturnal",2,"",""
"2189","hemigrammus ocellifer","Hemigrammus ocellifer",FALSE,3625381,FALSE,"",1,"Hemigrammus_ocellifer","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",4,"","HIGHER_CONF"
"2190","hemigrammus rodwayi","Hemigrammus rodwayi",FALSE,961161,FALSE,"",1,"Hemigrammus_rodwayi","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",4,"","HIGHER_CONF"
"2191","hemigrammus schmardae","Hemigrammus schmardae",FALSE,3625368,FALSE,"",1,"Hemigrammus_schmardae","Hemigrammus","Characidae","Characiformes","nocturnal","nocturnal",2,"",""
"2192","hemigrammus stictus","Hemigrammus stictus",FALSE,3625413,FALSE,"",1,"Hemigrammus_stictus","Hemigrammus","Characidae","Characiformes","diurnal","diurnal",3,"",""
"2193","hemigrammus vorderwinkleri","Hemigrammus vorderwinkleri",FALSE,3625379,FALSE,"",1,"Hemigrammus_vorderwinkleri","Hemigrammus","Characidae","Characiformes","unclear","unknown",2,"",""
"2194","hemigymnus fasciatus","Hemigymnus fasciatus",FALSE,924674,FALSE,"",2,"Hemigymnus_fasciatus","Hemigymnus","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"2195","hemigymnus melapterus","Hemigymnus melapterus",FALSE,302368,FALSE,"",1,"Hemigymnus_melapterus","Hemigymnus","Labridae","Eupercaria/misc","diurnal","diurnal",2,"",""
"2196","hemilepidotus hemilepidotus","Hemilepidotus hemilepidotus",FALSE,568667,FALSE,"",1,"Hemilepidotus_hemilepidotus","Hemilepidotus","Cottidae","Perciformes/Cottoidei","nocturnal","nocturnal",1,"",""
"2197","hemilepidotus spinosus","Hemilepidotus spinosus",FALSE,525448,FALSE,"",1,"Hemilepidotus_spinosus","Hemilepidotus","Cottidae","Perciformes/Cottoidei","nocturnal","nocturnal",1,"",""
"2198","hemilutjanus macrophthalmos","Hemilutjanus macrophthalmos",FALSE,3634157,FALSE,"",1,"Hemilutjanus_macrophthalmos","Hemilutjanus","Hemilutjanidae","Perciformes/Serranoidei","unclear","unknown",1,"",""
"2199","hemiodontichthys acipenserinus","Hemiodontichthys acipenserinus",FALSE,11376,FALSE,"",1,"Hemiodontichthys_acipenserinus","Hemiodontichthys","Loricariidae","Siluriformes","nocturnal","nocturnal",4,"","NEW_SPECIES"
"2200","hemiodus immaculatus","Hemiodus immaculatus",FALSE,156787,FALSE,"",1,"Hemiodus_immaculatus","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",2,"",""
"2201","hemiodus microlepis","Hemiodus microlepis",FALSE,3624374,FALSE,"",1,"Hemiodus_microlepis","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",2,"",""
"2202","hemiodus semitaeniatus","Hemiodus semitaeniatus",FALSE,3624386,FALSE,"",1,"Hemiodus_semitaeniatus","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",2,"",""
"2203","hemiodus ternetzi","Hemiodus ternetzi",FALSE,3624376,FALSE,"",1,"Hemiodus_ternetzi","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",3,"",""
"2204","hemiodus unimaculatus","Hemiodus unimaculatus",FALSE,3624377,FALSE,"",1,"Hemiodus_unimaculatus","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",2,"",""
"2205","hemiodus vorderwinkleri","Hemiodus vorderwinkleri",FALSE,3624378,FALSE,"",1,"Hemiodus_vorderwinkleri","Hemiodus","Hemiodontidae","Characiformes","diurnal","diurnal",3,"",""
"2206","hemiramphus balao","Hemiramphus balao",FALSE,427489,FALSE,"",1,"Hemiramphus_balao","Hemiramphus","Hemiramphidae","Beloniformes","diurnal","diurnal",1,"",""
"2207","hemiramphus brasiliensis","Hemiramphus brasiliensis",FALSE,953384,FALSE,"",1,"Hemiramphus_brasiliensis","Hemiramphus","Hemiramphidae","Beloniformes","diurnal","diurnal",2,"",""
"2208","hemiramphus far","Hemiramphus far",FALSE,972269,FALSE,"",1,"Hemiramphus_far","Hemiramphus","Hemiramphidae","Beloniformes","diurnal","diurnal",2,"",""
"2209","hemiscyllium freycineti","Hemiscyllium freycineti",FALSE,3594835,FALSE,"",1,"Hemiscyllium_freycineti","Hemiscyllium","Hemiscylliidae","Orectolobiformes","nocturnal","nocturnal",1,"",""
"2210","hemiscyllium ocellatum","Hemiscyllium ocellatum",FALSE,516305,FALSE,"",1,"Hemiscyllium_ocellatum","Hemiscyllium","Hemiscylliidae","Orectolobiformes","crepuscular/nocturnal","crepuscular",3,"","HIGHER_CONF"
"2211","hemiscyllium strahani","Hemiscyllium strahani",FALSE,3594830,FALSE,"",1,"Hemiscyllium_strahani","Hemiscyllium","Hemiscylliidae","Orectolobiformes","nocturnal","nocturnal",1,"",""
"2212","hemisorubim platyrhynchos","Hemisorubim platyrhynchos",FALSE,528279,FALSE,"",1,"Hemisorubim_platyrhynchos","Hemisorubim","Pimelodidae","Siluriformes","nocturnal","nocturnal",1,"",""
"2213","hemitaurichthys polylepis","Hemitaurichthys polylepis",FALSE,176201,FALSE,"",1,"Hemitaurichthys_polylepis","Hemitaurichthys","Chaetodontidae","Acanthuriformes","diurnal","diurnal",2,"",""
"2214","hemitaurichthys zoster","Hemitaurichthys zoster",FALSE,750597,FALSE,"",1,"Hemitaurichthys_zoster","Hemitaurichthys","Chaetodontidae","Acanthuriformes","diurnal","diurnal",1,"","NEW_SPECIES"
"2215","hemitilapia oxyrhynchus","Hemitilapia oxyrhynchus",FALSE,720886,FALSE,"",1,"Hemitilapia_oxyrhynchus",NA,NA,NA,"diurnal","diurnal",4,"","NEW_SPECIES"
"2216","hemitripterus villosus","Hemitripterus villosus",FALSE,438425,FALSE,"",1,"Hemitripterus_villosus","Hemitripterus","Agonidae","Perciformes/Cottoidei","nocturnal","nocturnal",2,"",""
"2217","heniochus acuminatus","Heniochus acuminatus",FALSE,176206,FALSE,"",1,"Heniochus_acuminatus","Heniochus","Chaetodontidae","Acanthuriformes","diurnal","diurnal",2,"",""
"2218","heniochus chrysostomus","Heniochus chrysostomus",FALSE,750594,FALSE,"",1,"Heniochus_chrysostomus","Heniochus","Chaetodontidae","Acanthuriformes","diurnal","diurnal",2,"",""
"2219","heniochus intermedius","Heniochus intermedius",FALSE,3633194,FALSE,"",1,"Heniochus_intermedius","Heniochus","Chaetodontidae","Acanthuriformes","nocturnal","nocturnal",1,"",""
"2220","heniochus monoceros","Heniochus monoceros",FALSE,891247,FALSE,"",1,"Heniochus_monoceros","Heniochus","Chaetodontidae","Acanthuriformes","diurnal","diurnal",2,"",""
"2221","heniochus nigrirostris","Johnrandallia nigrirostris",FALSE,164572,TRUE,"",1,"Johnrandallia_nigrirostris","Johnrandallia","Chaetodontidae","Acanthuriformes","diurnal","diurnal",3,"",""
"2222","heniochus varius","Heniochus varius",FALSE,750600,FALSE,"",1,"Heniochus_varius","Heniochus","Chaetodontidae","Acanthuriformes","diurnal","diurnal",2,"",""
"2223","hephaestus fuliginosus","Hephaestus fuliginosus",FALSE,165484,FALSE,"",1,"Hephaestus_fuliginosus","Hephaestus","Terapontidae","Centrarchiformes","unclear","unknown",4,"","NEW_SPECIES"
"2224","hepsetus odoe","Hepsetus odoe",FALSE,128234,FALSE,"",1,"Hepsetus_odoe","Hepsetus","Hepsetidae","Characiformes","crepuscular/diurnal","crepuscular",2,"",""
"2225","heptapterus bleekeri","Heptapterus bleekeri",FALSE,3624052,FALSE,"",1,"Heptapterus_bleekeri","Heptapterus","Heptapteridae","Siluriformes","nocturnal","nocturnal",2,"",""
"2226","herichthys bartoni","Herichthys bartoni",FALSE,225744,FALSE,"",1,"Herichthys_bartoni",NA,NA,NA,"diurnal","diurnal",2,"",""
"2227","herichthys cyanoguttatus","Herichthys cyanoguttatus",FALSE,811931,FALSE,"",1,"Herichthys_cyanoguttatus","Herichthys","Cichlidae","Cichliformes","diurnal","diurnal",2,"",""
"2228","herichthys labridens","Herichthys labridens",FALSE,722212,FALSE,"",1,"Herichthys_labridens",NA,NA,NA,"diurnal","diurnal",2,"",""
"2229","herklotsichthys castelnaui","Herklotsichthys castelnaui",FALSE,3628648,FALSE,"",1,"Herklotsichthys_castelnaui","Herklotsichthys","Clupeidae","Clupeiformes","nocturnal","nocturnal",2,"",""
"2230","herklotsichthys punctatus","Herklotsichthys punctatus",FALSE,3628646,FALSE,"",1,"Herklotsichthys_punctatus","Herklotsichthys","Clupeidae","Clupeiformes","diurnal","diurnal",3,"","NEW_SPECIES"
"2231","herklotsichthys quadrimaculatus","Herklotsichthys quadrimaculatus",FALSE,328205,FALSE,"",1,"Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Clupeiformes","diurnal","diurnal",2,"",""
"2232","heros efasciatus","Heros efasciatus",FALSE,207341,FALSE,"",1,"Heros_efasciatus","Heros","Cichlidae","Cichliformes","diurnal","diurnal",4,"","HIGHER_CONF"
"2233","heros severus","Heros severus",FALSE,547065,FALSE,"",1,"Heros_severus","Heros","Cichlidae","Cichliformes","diurnal","diurnal",3,"",""
"2234","herotilapia multispinosa","Archocentrus multispinosus",FALSE,668826,TRUE,"",1,"Archocentrus_multispinosus",NA,NA,NA,"diurnal","diurnal",3,"",""
"2235","heterandria formosa","Heterandria formosa",FALSE,808633,FALSE,"",1,"Heterandria_formosa","Heterandria","Poeciliidae","Cyprinodontiformes","diurnal","diurnal",2,"",""
"2236","hetereleotris psammophila","Hetereleotris psammophila",FALSE,6140673,FALSE,"",1,"Hetereleotris_psammophila","Hetereleotris","Gobiidae","Gobiiformes","nocturnal","nocturnal",2,"",""
"2237","heterobranchus longifilis","Heterobranchus longifilis",FALSE,507216,FALSE,"",1,"Heterobranchus_longifilis","Heterobranchus","Clariidae","Siluriformes","nocturnal","nocturnal",1,"","NEW_SPECIES"
"2238","heteroclinus perspicillatus","Heteroclinus perspicillatus",FALSE,3639237,FALSE,"",1,"Heteroclinus_perspicillatus","Heteroclinus","Clinidae","Blenniiformes","nocturnal","nocturnal",3,"",""
"2239","heteroconger camelopardalis","Heteroconger camelopardalis",FALSE,3642938,FALSE,"",1,"Heteroconger_camelopardalis","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",1,"",""
"2240","heteroconger canabus","Heteroconger canabus",FALSE,3642946,FALSE,"",1,"Heteroconger_canabus","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",1,"",""
"2241","heteroconger digueti","Heteroconger digueti",FALSE,3642950,FALSE,"",1,"Heteroconger_digueti","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",1,"",""
"2242","heteroconger klausewitzi","Heteroconger klausewitzi",FALSE,3642942,FALSE,"",1,"Heteroconger_klausewitzi","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",1,"",""
"2243","heteroconger longissimus","Heteroconger longissimus",FALSE,3642952,FALSE,"",1,"Heteroconger_longissimus","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",2,"",""
"2244","heteroconger pellegrini","Heteroconger pellegrini",FALSE,3642941,FALSE,"",1,"Heteroconger_pellegrini","Heteroconger","Congridae","Anguilliformes","diurnal","diurnal",1,"",""
"2245","heterodontus francisci","Heterodontus francisci",FALSE,1019121,FALSE,"",1,"Heterodontus_francisci","Heterodontus","Heterodontidae","Heterodontiformes","nocturnal","nocturnal",5,"","LOWER_CONF"
"2246","heterodontus portusjacksoni","Heterodontus portusjacksoni",FALSE,1019118,FALSE,"",1,"Heterodontus_portusjacksoni","Heterodontus","Heterodontidae","Heterodontiformes","nocturnal","nocturnal",5,"",""
"2247","heteropneustes fossilis","Heteropneustes fossilis",FALSE,700872,FALSE,"",1,"Heteropneustes_fossilis","Heteropneustes","Heteropneustidae","Siluriformes","crepuscular/nocturnal","crepuscular",5,"",""
"2248","heteropriacanthus cruentatus","Heteropriacanthus cruentatus",FALSE,314495,FALSE,"",1,"Heteropriacanthus_cruentatus","Heteropriacanthus","Priacanthidae","Eupercaria/misc","nocturnal","nocturnal",1,"",""
"2249","heterostichus rostratus","Heterostichus rostratus",FALSE,257317,FALSE,"",1,"Heterostichus_rostratus","Heterostichus","Clinidae","Blenniiformes","diurnal","diurnal",3,"",""
"2250","heterotis niloticus","Heterotis niloticus",FALSE,916703,FALSE,"",1,"Heterotis_niloticus","Heterotis","Osteoglossidae","Osteoglossiformes","crepuscular","crepuscular",2,"PRJNA597275",""
"2251","hexagrammos agrammus","Hexagrammos agrammus",FALSE,185865,FALSE,"",1,"Hexagrammos_agrammus","Hexagrammos","Hexagrammidae","Perciformes/Cottoidei","crepuscular/nocturnal","crepuscular",3,"",""
"2252","hexagrammos decagrammus","Hexagrammos decagrammus",FALSE,305854,FALSE,"",1,"Hexagrammos_decagrammus","Hexagrammos","Hexagrammidae","Perciformes/Cottoidei","diurnal","diurnal",3,"","HIGHER_CONF"
"2253","hexagrammos lagocephalus","Hexagrammos lagocephalus",FALSE,185870,FALSE,"",1,"Hexagrammos_lagocephalus","Hexagrammos","Hexagrammidae","Perciformes/Cottoidei","diurnal","diurnal",1,"",""
"2254","hexagrammos octogrammus","Hexagrammos octogrammus",FALSE,185862,FALSE,"",1,"Hexagrammos_octogrammus","Hexagrammos","Hexagrammidae","Perciformes/Cottoidei","unclear","unknown",3,"",""
"2255","hexanchus griseus","Hexanchus griseus",FALSE,435193,FALSE,"",1,"Hexanchus_griseus","Hexanchus","Hexanchidae","Hexanchiformes","nocturnal","nocturnal",4,"",""
"2256","hexanematichthys herzbergii","Sciades herzbergii",FALSE,195732,TRUE,"",1,"Sciades_herzbergii","Sciades","Ariidae","Siluriformes","diurnal","diurnal",3,"","NEW_SPECIES"
"2257","hexanematichthys sagor","Hexanematichthys sagor",FALSE,828,FALSE,"",1,"Hexanematichthys_sagor","Hexanematichthys","Ariidae","Siluriformes","nocturnal","nocturnal",3,"","NEW_SPECIES"
"2258","hilsa kelee","Hilsa kelee",FALSE,614597,FALSE,"",1,"Hilsa_kelee","Hilsa","Clupeidae","Clupeiformes","nocturnal","nocturnal",3,"",""
"2259","himantura fai","Pateobatis fai",FALSE,399899,TRUE,"",1,"Pateobatis_fai","Pateobatis","Dasyatidae","Myliobatiformes","unclear","unknown",4,"",""
"2260","himantura uarnak","Himantura uarnak",FALSE,394365,FALSE,"",1,"Himantura_uarnak","Himantura","Dasyatidae","Myliobatiformes","unclear","unknown",4,"",""
